name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
HR 858 b,104,5 Earths,6.38,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7436/hr-858-b/,Super Earth,2019,5 Earths,2.085 x Earth,0.048 AU,3.6 days,< 0.3
HR 858 c,104,4.42 Earths,6.38,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7437/hr-858-c/,Super Earth,2019,4.42 Earths,1.939 x Earth,0.0674 AU,6 days,< 0.19
HR 858 d,104,5.32 Earths,6.38,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7438/hr-858-d/,Neptune-like,2019,5.32 Earths,2.164 x Earth,0.1027 AU,11.2 days,< 0.28
HR 8799 b,135,7 Jupiters,5.98,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6914/hr-8799-b/,Gas Giant,2008,7 Jupiters,1.2 x Jupiter,68.0 AU,465.8 years,0.0
HR 8799 c,135,10 Jupiters,5.98,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6915/hr-8799-c/,Gas Giant,2008,10 Jupiters,1.2 x Jupiter,38.0 AU,189 years,< 0.5
HR 8799 d,135,10 Jupiters,5.98,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6916/hr-8799-d/,Gas Giant,2008,10 Jupiters,1.2 x Jupiter,24.0 AU,101.4 years,< 0.6
HR 8799 e,135,10 Jupiters,5.98,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6917/hr-8799-e/,Gas Giant,2010,10 Jupiters,1.17 x Jupiter,16.4 AU,57 years,0.15
HU Aquarii AB b,627,5.9 Jupiters,16.183,2011,https://exoplanets.nasa.gov/exoplanet-catalog/7501/hu-aquarii-ab-b/,Gas Giant,2011,5.9 Jupiters,1.14 x Jupiter,3.6 AU,6.5 years,0.0
HU Aquarii AB c,627,4.5 Jupiters,16.183,2011,https://exoplanets.nasa.gov/exoplanet-catalog/7502/hu-aquarii-ab-c/,Gas Giant,2011,4.5 Jupiters,1.15 x Jupiter,5.4 AU,12 years,0.51
HW Virginis b,560,14.48228 Jupiters,10.5,2012,https://exoplanets.nasa.gov/exoplanet-catalog/7507/hw-virginis-b/,Gas Giant,2012,14.48228 Jupiters,1.09 x Jupiter,4.69 AU,12.7 years,0.4
IC 4651 9122 b,2803,6.3 Jupiters,10.909,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7280/ic-4651-9122-b/,Gas Giant,2018,6.3 Jupiters,1.14 x Jupiter,2.038 AU,2 years,0.18
Iota Draconis b,102,8.82 Jupiters,3.29668,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6906/iota-draconis-b/,Gas Giant,2002,8.82 Jupiters,1.12 x Jupiter,1.275 AU,1.4 years,0.71
K2-100 b,616,21.8 Earths,10.651,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3499/k2-100-b/,Neptune-like,2016,21.8 Earths,0.346 x Jupiter,0.0301 AU,1.7 days,0.0
K2-101 b,614,4.66 Earths,12.892,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3500/k2-101-b/,Super Earth,2016,4.66 Earths,2.0 x Earth,Unknown,14.7 days,0.1
K2-102 b,614,2.24 Earths,13.083,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3501/k2-102-b/,Super Earth,2016,2.24 Earths,1.3 x Earth,Unknown,9.9 days,0.1
K2-104 b,617,4.5 Earths,15.989,2016,https://exoplanets.nasa.gov/exoplanet-catalog/3502/k2-104-b/,Super Earth,2016,4.5 Earths,1.96 x Earth,0.023 AU,2 days,0.09
K2-105 b,646,30 Earths,11.752,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3443/k2-105-b/,Neptune-like,2017,30 Earths,0.301 x Jupiter,0.0796 AU,8.3 days,0.0
K2-107 b,2235,0.84 Jupiters,13.012,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3446/k2-107-b/,Gas Giant,2017,0.84 Jupiters,1.426 x Jupiter,0.0475 AU,3.3 days,0.0
K2-108 b,1557,0.18689 Jupiters,12.339,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3451/k2-108-b/,Gas Giant,2017,0.18689 Jupiters,0.476 x Jupiter,0.0581 AU,4.7 days,0.18
K2-10 b,888,27 Earths,12.429,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4841/k2-10-b/,Neptune-like,2015,27 Earths,0.343 x Jupiter,0.137 AU,19.3 days,0.31
K2-110 b,380,16.7 Earths,11.985,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3503/k2-110-b/,Super Earth,2017,16.7 Earths,0.228 x Jupiter,0.1027 AU,13.9 days,0.08
K2-111 b,654,5.29 Earths,11.13,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3494/k2-111-b/,Super Earth,2017,5.29 Earths,1.82 x Earth,0.057 AU,5.4 days,0.13
K2-111 c,654,11.3 Earths,11.13,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7793/k2-111-c/,Neptune-like,2020,11.3 Earths,0.301 x Jupiter,0.1166 AU,15.7 days,0.07
K2-113 b,2074,1.29 Jupiters,13.744,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3520/k2-113-b/,Gas Giant,2017,1.29 Jupiters,1.083 x Jupiter,0.0642 AU,5.8 days,0.0
K2-114 b,1552,1.85 Jupiters,14.55,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3534/k2-114-b/,Gas Giant,2017,1.85 Jupiters,0.952 x Jupiter,0.0954 AU,11.4 days,0.0
K2-115 b,1349,0.84 Jupiters,13.444,2017,https://exoplanets.nasa.gov/exoplanet-catalog/3535/k2-115-b/,Gas Giant,2017,0.84 Jupiters,1.076 x Jupiter,0.143 AU,20.3 days,0.14
K2-116 b,161,0.257 Earths,10.8,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6039/k2-116-b/,Terrestrial,2017,0.257 Earths,0.69 x Earth,0.048 AU,4.7 days,0.06
K2-117 b,332,4.78 Earths,14.639,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6040/k2-117-b/,Super Earth,2017,4.78 Earths,2.03 x Earth,0.0189 AU,1.3 days,0.06
K2-117 c,332,4.9 Earths,14.639,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6029/k2-117-c/,Super Earth,2017,4.9 Earths,2.06 x Earth,0.0492 AU,5.4 days,0.15
K2-118 b,1049,6.99 Earths,14,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6030/k2-118-b/,Neptune-like,2017,6.99 Earths,0.227 x Jupiter,0.245 AU,50.9 days,0.2
K2-119 b,1193,6.94 Earths,14.818,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6041/k2-119-b/,Neptune-like,2017,6.94 Earths,0.226 x Jupiter,0.0698 AU,7.7 days,0.07
K2-11 b,1074,0.14 Jupiters,13.409,2015,https://exoplanets.nasa.gov/exoplanet-catalog/406/k2-11-b/,Gas Giant,2015,0.14 Jupiters,0.674 x Jupiter,0.2257 AU,39.9 days,0.0
K2-120 b,944,4.7 Earths,14.092,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6032/k2-120-b/,Super Earth,2017,4.7 Earths,2.01 x Earth,0.078 AU,9.6 days,0.14
K2-121 b,553,0.138 Jupiters,13.229,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6033/k2-121-b/,Gas Giant,2017,0.138 Jupiters,0.669 x Jupiter,0.0525 AU,5.2 days,0.22
K2-122 b,235,1.92 Earths,13.105,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6035/k2-122-b/,Super Earth,2017,1.92 Earths,1.21 x Earth,0.0285 AU,2.2 days,0.21
K2-123 b,527,8.05 Earths,14.781,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6036/k2-123-b/,Neptune-like,2017,8.05 Earths,0.246 x Jupiter,0.1649 AU,31 days,0.06
K2-124 b,458,8.75 Earths,16.692,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6042/k2-124-b/,Neptune-like,2017,8.75 Earths,0.259 x Jupiter,0.049 AU,6.4 days,0.08
K2-125 b,405,5.39 Earths,16.4,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6031/k2-125-b/,Neptune-like,2017,5.39 Earths,2.18 x Earth,0.121 AU,21.8 days,0.08
K2-126 b,336,4.54 Earths,12.759,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6043/k2-126-b/,Super Earth,2017,4.54 Earths,1.97 x Earth,0.0656 AU,7.4 days,0.06
K2-127 b,2316,0.167 Jupiters,15.041,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6044/k2-127-b/,Gas Giant,2017,0.167 Jupiters,0.747 x Jupiter,0.0411 AU,3.6 days,0.12
K2-128 b,374,2.6 Earths,12.58,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6034/k2-128-b/,Super Earth,2017,2.6 Earths,1.42 x Earth,0.056 AU,5.7 days,0.23
K2-129 b,91,1.12 Earths,13.639,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6037/k2-129-b/,Super Earth,2017,1.12 Earths,1.04 x Earth,0.057 AU,8.2 days,0.13
K2-12 b,1065,6.04 Earths,12.38,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4842/k2-12-b/,Neptune-like,2015,6.04 Earths,0.208 x Jupiter,0.0802 AU,8.3 days,0.0
K2-130 b,385,2.1 Earths,12.676,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6038/k2-130-b/,Super Earth,2017,2.1 Earths,1.25 x Earth,0.032 AU,2.5 days,0.17
K2-131 b,497,6.3 Earths,12.129,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6047/k2-131-b/,Super Earth,2017,6.3 Earths,1.7 x Earth,0.0095 AU,0.4 days,0.0
K2-132 b,1989,0.49 Jupiters,12.071,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6046/k2-132-b/,Gas Giant,2017,0.49 Jupiters,1.3 x Jupiter,0.0916 AU,9.2 days,0.29
K2-133 b,245,2.36 Earths,14.073,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6053/k2-133-b/,Super Earth,2017,2.36 Earths,1.34 x Earth,0.03194 AU,3.1 days,0.0
K2-133 c,245,3.2 Earths,14.073,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6054/k2-133-c/,Super Earth,2017,3.2 Earths,1.603 x Earth,0.04341 AU,4.9 days,0.0
K2-133 d,245,4.67 Earths,14.073,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6055/k2-133-d/,Super Earth,2017,4.67 Earths,2.003 x Earth,0.07487 AU,11 days,0.0
K2-133 e,245,3.64 Earths,14.073,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7388/k2-133-e/,Super Earth,2019,3.64 Earths,1.73 x Earth,0.1346 AU,26.6 days,0.0
K2-136 b,193,0.937 Earths,11.101,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6068/k2-136-b/,Terrestrial,2017,0.937 Earths,0.99 x Earth,Unknown,8 days,0.1
K2-136 c,193,8.8 Earths,11.101,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6069/k2-136-c/,Neptune-like,2017,8.8 Earths,0.26 x Jupiter,0.11728 AU,17.3 days,0.13
K2-136 d,193,2.7 Earths,11.101,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6070/k2-136-d/,Super Earth,2017,2.7 Earths,1.45 x Earth,Unknown,25.6 days,0.14
K2-137 b,323,0.5 Jupiters,15.94,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6071/k2-137-b/,Terrestrial,2017,0.5 Jupiters,0.89 x Earth,0.0058 AU,0.2 days,0.0
K2-138 b,661,3.1 Earths,12.246,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6148/k2-138-b/,Super Earth,2017,3.1 Earths,1.51 x Earth,0.03385 AU,2.4 days,0.05
K2-138 c,661,6.31 Earths,12.246,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6149/k2-138-c/,Neptune-like,2017,6.31 Earths,0.205 x Jupiter,0.04461 AU,3.6 days,0.05
K2-138 d,661,7.92 Earths,12.246,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6150/k2-138-d/,Super Earth,2017,7.92 Earths,0.213 x Jupiter,0.05893 AU,5.4 days,0.04
K2-138 e,661,12.97 Earths,12.246,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6151/k2-138-e/,Neptune-like,2017,12.97 Earths,0.302 x Jupiter,0.0782 AU,8.3 days,0.08
K2-138 f,661,1.63 Earths,12.246,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6152/k2-138-f/,Terrestrial,2017,1.63 Earths,0.259 x Jupiter,0.10447 AU,12.8 days,0.06
K2-138 g,661,4.32 Earths,12.246,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7828/k2-138-g/,Neptune-like,2021,4.32 Earths,0.269 x Jupiter,0.23109 AU,42 days,0.06
K2-139 b,502,0.387 Jupiters,11.652,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6132/k2-139-b/,Gas Giant,2017,0.387 Jupiters,0.813 x Jupiter,0.1796 AU,28.4 days,0.12
K2-13 b,1117,4.23 Earths,12.882,2015,https://exoplanets.nasa.gov/exoplanet-catalog/468/k2-13-b/,Super Earth,2015,4.23 Earths,1.89 x Earth,0.2114 AU,39.9 days,0.0
K2-140 b,1135,0.93 Jupiters,12.727,2017,https://exoplanets.nasa.gov/exoplanet-catalog/6142/k2-140-b/,Gas Giant,2017,0.93 Jupiters,1.21 x Jupiter,0.068 AU,6.6 days,0.0
K2-141 b,202,5.08 Earths,11.454,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6154/k2-141-b/,Super Earth,2018,5.08 Earths,1.51 x Earth,0.00716 AU,0.3 days,0.0
K2-141 c,202,7.4 Earths,11.454,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6155/k2-141-c/,Neptune-like,2018,7.4 Earths,0.624 x Jupiter,Unknown,7.7 days,0.0
K2-146 b,259,5.77 Earths,16.7,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6167/k2-146-b/,Super Earth,2018,5.77 Earths,2.05 x Earth,0.0248 AU,2.6 days,0.13
K2-146 c,259,7.49 Earths,16.7,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7449/k2-146-c/,Super Earth,2019,7.49 Earths,2.19 x Earth,0.0327 AU,4 days,0.08
K2-147 b,295,2.48 Earths,14.044,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6168/k2-147-b/,Super Earth,2018,2.48 Earths,1.38 x Earth,0.0159 AU,1 days,0.0
K2-148 b,406,2.33 Earths,13.627,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6158/k2-148-b/,Super Earth,2018,2.33 Earths,1.33 x Earth,0.0454 AU,4.4 days,0.0
K2-148 c,406,3.64 Earths,13.627,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6159/k2-148-c/,Super Earth,2018,3.64 Earths,1.73 x Earth,0.0616 AU,6.9 days,0.0
K2-148 d,406,3.33 Earths,13.627,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6160/k2-148-d/,Super Earth,2018,3.33 Earths,1.64 x Earth,0.0774 AU,9.8 days,0.0
K2-149 b,403,3.33 Earths,14.543,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6161/k2-149-b/,Super Earth,2018,3.33 Earths,1.64 x Earth,0.083 AU,11.3 days,0.0
K2-14 b,1188,20.7 Earths,15.78,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4843/k2-14-b/,Neptune-like,2015,20.7 Earths,0.429 x Jupiter,0.0627 AU,8.4 days,0.14
K2-150 b,334,4.66 Earths,15.784,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6162/k2-150-b/,Super Earth,2018,4.66 Earths,2.0 x Earth,0.0727 AU,10.6 days,0.0
K2-151 b,227,2.83 Earths,14.175,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6163/k2-151-b/,Super Earth,2018,2.83 Earths,1.49 x Earth,0.0373 AU,3.8 days,0.0
K2-152 b,354,5.86 Earths,13.728,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6164/k2-152-b/,Neptune-like,2018,5.86 Earths,0.204 x Jupiter,0.1716 AU,32.6 days,0.0
K2-153 b,467,4.66 Earths,14.96,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6165/k2-153-b/,Super Earth,2018,4.66 Earths,2.0 x Earth,0.0614 AU,7.5 days,0.0
K2-154 b,422,4.62 Earths,13.861,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6169/k2-154-b/,Super Earth,2018,4.62 Earths,1.99 x Earth,0.0405 AU,3.7 days,0.0
K2-154 c,422,4.94 Earths,13.861,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6170/k2-154-c/,Super Earth,2018,4.94 Earths,2.07 x Earth,0.0677 AU,8 days,0.0
K2-155 b,237,3.89 Earths,12.773,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6171/k2-155-b/,Super Earth,2018,3.89 Earths,1.8 x Earth,0.0562 AU,6.3 days,0.0
K2-155 c,237,7.27 Earths,12.773,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6172/k2-155-c/,Neptune-like,2018,7.27 Earths,0.232 x Jupiter,0.0946 AU,13.9 days,0.0
K2-155 d,237,4.27 Earths,12.773,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6173/k2-155-d/,Super Earth,2018,4.27 Earths,1.9 x Earth,0.1937 AU,40.7 days,0.0
K2-156 b,490,1.6 Earths,13.4,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6250/k2-156-b/,Super Earth,2018,1.6 Earths,1.15 x Earth,0.0149 AU,0.8 days,0.0
K2-157 b,973,1.18 Earths,12.942,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6251/k2-157-b/,Super Earth,2018,1.18 Earths,1.055 x Earth,Unknown,0.4 days,0.0
K2-158 b,644,7.46 Earths,11.774,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6252/k2-158-b/,Neptune-like,2018,7.46 Earths,0.236 x Jupiter,0.0887 AU,10.1 days,0.0
K2-158 c,644,2.18 Earths,11.774,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6325/k2-158-c/,Super Earth,2018,2.18 Earths,1.28 x Earth,0.0622 AU,5.9 days,0.0
K2-159 b,558,5.73 Earths,11.995,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6253/k2-159-b/,Neptune-like,2018,5.73 Earths,0.202 x Jupiter,0.1013 AU,12.4 days,0.0
K2-15 b,1611,6.71 Earths,14.758,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4844/k2-15-b/,Neptune-like,2015,6.71 Earths,0.221 x Jupiter,0.091 AU,11.8 days,0.0
K2-160 b,1029,10.2 Earths,12.838,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6254/k2-160-b/,Neptune-like,2018,10.2 Earths,0.284 x Jupiter,Unknown,3.7 days,0.0
K2-161 b,2989,31.1 Earths,12.718,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6255/k2-161-b/,Neptune-like,2018,31.1 Earths,0.546 x Jupiter,Unknown,9.3 days,0.0
K2-162 b,406,2.67 Earths,12.278,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6256/k2-162-b/,Super Earth,2018,2.67 Earths,1.44 x Earth,0.0795 AU,9.5 days,0.0
K2-163 b,680,6.65 Earths,13.078,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6257/k2-163-b/,Neptune-like,2018,6.65 Earths,0.22 x Jupiter,Unknown,6.7 days,0.0
K2-164 b,1225,10.6 Earths,11.352,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6258/k2-164-b/,Neptune-like,2018,10.6 Earths,0.29 x Jupiter,Unknown,17.4 days,0.0
K2-165 b,439,2.17 Earths,11.332,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6259/k2-165-b/,Super Earth,2018,2.17 Earths,1.274 x Earth,Unknown,2.4 days,0.0
K2-165 c,439,3.03 Earths,11.332,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6260/k2-165-c/,Super Earth,2018,3.03 Earths,1.554 x Earth,Unknown,4.4 days,0.0
K2-165 d,439,7.5 Earths,11.332,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6261/k2-165-d/,Neptune-like,2018,7.5 Earths,0.236 x Jupiter,Unknown,14.1 days,0.0
K2-166 b,1556,5.43 Earths,12.081,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6262/k2-166-b/,Neptune-like,2018,5.43 Earths,2.19 x Earth,0.0858 AU,8.5 days,0.0
K2-167 b,264,8.34 Earths,8.24,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6263/k2-167-b/,Neptune-like,2018,8.34 Earths,0.252 x Jupiter,Unknown,10 days,0.0
K2-168 b,796,4.12 Earths,12.365,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6264/k2-168-b/,Super Earth,2018,4.12 Earths,1.86 x Earth,Unknown,15.9 days,0.0
K2-169 b,769,2.16 Earths,12.23,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6185/k2-169-b/,Super Earth,2018,2.16 Earths,1.273 x Earth,Unknown,6.4 days,0.0
K2-16 b,1093,4.74 Earths,14.668,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4845/k2-16-b/,Super Earth,2015,4.74 Earths,2.02 x Earth,0.0667 AU,7.6 days,0.0
K2-16 c,1093,6.99 Earths,14.668,2015,https://exoplanets.nasa.gov/exoplanet-catalog/411/k2-16-c/,Neptune-like,2015,6.99 Earths,0.227 x Jupiter,0.1229 AU,19.1 days,0.0
K2-170 b,1282,2.6 Earths,12.668,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6186/k2-170-b/,Super Earth,2018,2.6 Earths,1.418 x Earth,Unknown,7.6 days,0.0
K2-170 c,1282,3.9 Earths,12.668,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6187/k2-170-c/,Super Earth,2018,3.9 Earths,1.802 x Earth,Unknown,12.4 days,0.0
K2-171 b,1977,7.69 Earths,12.745,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6188/k2-171-b/,Neptune-like,2018,7.69 Earths,0.24 x Jupiter,Unknown,5.6 days,0.0
K2-172 b,815,3.42 Earths,12.5,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6189/k2-172-b/,Super Earth,2018,3.42 Earths,1.666 x Earth,Unknown,14.3 days,0.0
K2-172 c,815,10.4 Earths,12.5,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6190/k2-172-c/,Neptune-like,2018,10.4 Earths,0.286 x Jupiter,Unknown,29.6 days,0.0
K2-173 b,746,3.22 Earths,12.523,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6192/k2-173-b/,Super Earth,2018,3.22 Earths,1.608 x Earth,Unknown,5.9 days,0.0
K2-174 b,326,7.27 Earths,12.456,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6193/k2-174-b/,Neptune-like,2018,7.27 Earths,0.232 x Jupiter,0.126 AU,19.6 days,0.0
K2-175 b,807,4.81 Earths,10.836,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6194/k2-175-b/,Super Earth,2018,4.81 Earths,2.038 x Earth,Unknown,9.5 days,0.0
K2-176 b,807,2.83 Earths,12.909,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6195/k2-176-b/,Super Earth,2018,2.83 Earths,1.491 x Earth,Unknown,5.3 days,0.0
K2-177 b,1605,5.13 Earths,12.681,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6196/k2-177-b/,Neptune-like,2018,5.13 Earths,2.116 x Earth,Unknown,14.2 days,0.0
K2-178 b,701,12.4 Earths,12.382,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6197/k2-178-b/,Neptune-like,2018,12.4 Earths,0.317 x Jupiter,Unknown,8.7 days,0.0
K2-179 b,622,6.86 Earths,12.939,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6198/k2-179-b/,Neptune-like,2018,6.86 Earths,0.224 x Jupiter,Unknown,5.2 days,0.0
K2-17 b,408,5.6 Earths,13.411,2015,https://exoplanets.nasa.gov/exoplanet-catalog/4846/k2-17-b/,Neptune-like,2015,5.6 Earths,2.23 x Earth,0.119 AU,18 days,0.18
K2-180 b,665,11.44182 Earths,12.557,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6199/k2-180-b/,Super Earth,2018,11.44182 Earths,0.2 x Jupiter,0.075 AU,8.9 days,0.0
K2-181 b,1177,8.45 Earths,12.669,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6200/k2-181-b/,Neptune-like,2018,8.45 Earths,0.253 x Jupiter,0.0706 AU,6.9 days,0.0
K2-182 b,505,8.05 Earths,11.833,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6201/k2-182-b/,Neptune-like,2018,8.05 Earths,0.246 x Jupiter,0.0529 AU,4.7 days,0.0
K2-183 b,1073,7.27 Earths,12.867,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6202/k2-183-b/,Neptune-like,2018,7.27 Earths,0.232 x Jupiter,Unknown,0.5 days,0.0
K2-183 c,1073,8.6 Earths,12.867,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6203/k2-183-c/,Neptune-like,2018,8.6 Earths,0.256 x Jupiter,0.0932 AU,10.8 days,0.0
K2-183 d,1073,8.55 Earths,12.867,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6204/k2-183-d/,Neptune-like,2018,8.55 Earths,0.255 x Jupiter,0.1527 AU,22.6 days,0.0
K2-184 b,247,3.02 Earths,10.345,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6205/k2-184-b/,Super Earth,2018,3.02 Earths,1.55 x Earth,0.1229 AU,17 days,0.0
K2-185 b,875,2.28 Earths,12.235,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6206/k2-185-b/,Super Earth,2018,2.28 Earths,1.313 x Earth,Unknown,10.6 days,0.0
K2-186 b,1079,10.2 Earths,12.413,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6207/k2-186-b/,Neptune-like,2018,10.2 Earths,0.283 x Jupiter,Unknown,41.5 days,0.0
K2-187 b,1079,2.24 Earths,13.102,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6208/k2-187-b/,Super Earth,2018,2.24 Earths,1.3 x Earth,0.0164 AU,0.8 days,0.0
K2-187 c,1079,3.89 Earths,13.102,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6209/k2-187-c/,Super Earth,2018,3.89 Earths,1.8 x Earth,0.0392 AU,2.9 days,0.0
K2-187 d,1079,10.2 Earths,13.102,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6210/k2-187-d/,Neptune-like,2018,10.2 Earths,0.283 x Jupiter,0.072 AU,7.1 days,0.0
K2-187 e,1079,6.26 Earths,13.102,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6211/k2-187-e/,Neptune-like,2018,6.26 Earths,0.212 x Jupiter,0.1106 AU,13.6 days,0.0
K2-188 b,1458,2.39 Earths,12.657,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6212/k2-188-b/,Super Earth,2018,2.39 Earths,1.35 x Earth,0.0289 AU,1.7 days,0.0
K2-188 c,1458,8.4 Earths,12.657,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6213/k2-188-c/,Neptune-like,2018,8.4 Earths,0.252 x Jupiter,0.0785 AU,7.8 days,0.0
K2-189 b,790,2.92 Earths,12.398,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6214/k2-189-b/,Super Earth,2018,2.92 Earths,1.52 x Earth,0.0361 AU,2.6 days,0.0
K2-189 c,790,6.8 Earths,12.398,2018,https://exoplanets.nasa.gov/exoplanet-catalog/6215/k2-189-c/,Neptune-like,2018,6.8 Earths,0.223 x Jupiter,0.068 AU,6.7 days,0.0
